,Methods,Protein length,tmscore
995,PVQD,70,0.23875
996,PVQD,70,0.50786
997,PVQD,70,0.34942
998,PVQD,70,0.38128
999,PVQD,70,0.34733
1000,PVQD,70,0.31828
1001,PVQD,70,0.20193
1002,PVQD,70,0.25107
1003,PVQD,70,0.57295
1004,PVQD,70,0.62512
1005,PVQD,70,0.33922
1006,PVQD,70,0.33333
1007,PVQD,70,0.25705
1008,PVQD,70,0.21267
1009,PVQD,70,0.46964
1010,PVQD,70,0.22735
1011,PVQD,70,0.26631
1012,PVQD,70,0.37603
1013,PVQD,70,0.24079
1014,PVQD,70,0.21539
1015,PVQD,70,0.29571
1016,PVQD,70,0.27252
1017,PVQD,70,0.49124
1018,PVQD,70,0.22611
1019,PVQD,70,0.21417
1020,PVQD,70,0.27599
1021,PVQD,70,0.21488
1022,PVQD,70,0.21252
1023,PVQD,70,0.24042
1024,PVQD,70,0.60295
1025,PVQD,70,0.33144
1026,PVQD,70,0.25501
1027,PVQD,70,0.22484
1028,PVQD,70,0.35892
1029,PVQD,70,0.27619
1030,PVQD,70,0.39203
1031,PVQD,70,0.25752
1032,PVQD,70,0.29861
1033,PVQD,70,0.28541
1034,PVQD,70,0.26045
1035,PVQD,70,0.39608
1036,PVQD,70,0.38243
1037,PVQD,70,0.26149
1038,PVQD,70,0.37028
1039,PVQD,70,0.19133
1040,PVQD,70,0.28358
1041,PVQD,70,0.31515
1042,PVQD,70,0.36345
1043,PVQD,70,0.28717
1044,PVQD,70,0.87309
1045,PVQD,70,0.25342
1046,PVQD,70,0.88469
1047,PVQD,70,0.30456
1048,PVQD,70,0.26749
1049,PVQD,70,0.3933
1050,PVQD,70,0.28453
1051,PVQD,70,0.28875
1052,PVQD,70,0.34648
1053,PVQD,70,0.84393
1054,PVQD,70,0.30826
1055,PVQD,70,0.29467
1056,PVQD,70,0.26239
1057,PVQD,70,0.20208
1058,PVQD,70,0.30183
1059,PVQD,70,0.35655
1060,PVQD,70,0.25532
1061,PVQD,70,0.89063
1062,PVQD,70,0.80265
1063,PVQD,70,0.68357
1064,PVQD,70,0.42214
1065,PVQD,70,0.36517
1066,PVQD,70,0.37262
1067,PVQD,70,0.23261
1068,PVQD,70,0.81268
1069,PVQD,70,0.3027
1070,PVQD,70,0.26953
1071,PVQD,70,0.23406
1072,PVQD,70,0.32708
1073,PVQD,70,0.27808
1074,PVQD,70,0.29578
1075,PVQD,70,0.28761
1076,PVQD,70,0.27821
1077,PVQD,70,0.31413
1078,PVQD,70,0.27685
1079,PVQD,70,0.21793
1080,PVQD,70,0.24917
1081,PVQD,70,0.28287
1082,PVQD,70,0.26142
1083,PVQD,70,0.35184
1084,PVQD,70,0.25391
1085,PVQD,70,0.27971
1086,PVQD,70,0.29006
1087,PVQD,70,0.33765
1088,PVQD,70,0.29026
1089,PVQD,70,0.37335
1090,PVQD,70,0.34276
1091,PVQD,70,0.19966
1092,PVQD,70,0.2024
1093,PVQD,70,0.29244
1094,PVQD,70,0.25084
1095,PVQD,70,0.78954
1096,PVQD,70,0.36303
1097,PVQD,70,0.26753
1098,PVQD,70,0.89073
1099,PVQD,70,0.30865
1100,PVQD,70,0.26651
1101,PVQD,70,0.35463
1102,PVQD,70,0.66127
1103,PVQD,70,0.27691
1104,PVQD,70,0.26703
1105,PVQD,70,0.26287
1106,PVQD,70,0.89761
1107,PVQD,70,0.30968
1108,PVQD,70,0.23492
1109,PVQD,70,0.32072
1110,PVQD,70,0.37082
1111,PVQD,70,0.33118
1112,PVQD,70,0.20084
1113,PVQD,70,0.28533
1114,PVQD,70,0.35309
1115,PVQD,70,0.27468
1116,PVQD,70,0.27191
1117,PVQD,70,0.3959
1118,PVQD,70,0.29239
1119,PVQD,70,0.30948
1120,PVQD,70,0.33837
1121,PVQD,70,0.31136
1122,PVQD,70,0.22078
1123,PVQD,70,0.2435
1124,PVQD,70,0.31473
1125,PVQD,70,0.24918
1126,PVQD,70,0.21193
1127,PVQD,70,0.39777
1128,PVQD,70,0.2925
1129,PVQD,70,0.26041
1130,PVQD,70,0.33343
1131,PVQD,70,0.27665
1132,PVQD,70,0.18951
1133,PVQD,70,0.27083
1134,PVQD,70,0.29648
1135,PVQD,70,0.60416
1136,PVQD,70,0.20719
1137,PVQD,70,0.46196
1138,PVQD,70,0.31842
1139,PVQD,70,0.22251
1140,PVQD,70,0.28623
1141,PVQD,70,0.31543
1142,PVQD,70,0.31494
1143,PVQD,70,0.29525
1144,PVQD,70,0.53887
1145,PVQD,70,0.26015
1146,PVQD,70,0.29462
1147,PVQD,70,0.4027
1148,PVQD,70,0.2678
1149,PVQD,70,0.27668
1150,PVQD,70,0.22041
1151,PVQD,70,0.24691
1152,PVQD,70,0.33226
1153,PVQD,70,0.3579
1154,PVQD,70,0.5066
1155,PVQD,70,0.27345
1156,PVQD,70,0.27182
1157,PVQD,70,0.20075
1158,PVQD,70,0.24813
1159,PVQD,70,0.48356
1160,PVQD,70,0.54095
1161,PVQD,70,0.36411
1162,PVQD,70,0.24583
1163,PVQD,70,0.52517
1164,PVQD,70,0.33241
1165,PVQD,70,0.50701
1166,PVQD,70,0.49717
1167,PVQD,70,0.56949
1168,PVQD,70,0.58794
1169,PVQD,70,0.44667
1170,PVQD,70,0.23168
1171,PVQD,70,0.50865
1172,PVQD,70,0.42441
1173,PVQD,70,0.39005
1174,PVQD,70,0.39677
1175,PVQD,70,0.34108
1176,PVQD,70,0.22183
1177,PVQD,70,0.24602
1178,PVQD,70,0.51298
1179,PVQD,70,0.52143
1180,PVQD,70,0.41159
1181,PVQD,70,0.35295
1182,PVQD,70,0.27897
1183,PVQD,70,0.21486
1184,PVQD,70,0.58262
1185,PVQD,70,0.26348
1186,PVQD,70,0.27504
1187,PVQD,70,0.42304
1188,PVQD,70,0.32515
1189,PVQD,70,0.22013
1190,PVQD,70,0.35024
1191,PVQD,70,0.268
1192,PVQD,70,0.56571
1193,PVQD,70,0.27098
1194,PVQD,70,0.22172
1195,PVQD,70,0.29815
1196,PVQD,70,0.2191
1197,PVQD,70,0.23543
1198,PVQD,70,0.28819
1199,PVQD,70,0.52413
1200,PVQD,70,0.33983
1201,PVQD,70,0.2907
1202,PVQD,70,0.20933
1203,PVQD,70,0.37717
1204,PVQD,70,0.29413
1205,PVQD,70,0.39423
1206,PVQD,70,0.25501
1207,PVQD,70,0.32711
1208,PVQD,70,0.29606
1209,PVQD,70,0.3273
1210,PVQD,70,0.26768
1211,PVQD,70,0.36276
1212,PVQD,70,0.33649
1213,PVQD,70,0.27348
1214,PVQD,70,0.3337
1215,PVQD,70,0.36803
1216,PVQD,70,0.36006
1217,PVQD,70,0.376
1218,PVQD,70,0.2724
1219,PVQD,70,0.39924
1220,PVQD,70,0.32172
1221,PVQD,70,0.23485
1222,PVQD,70,0.33585
1223,PVQD,70,0.21274
1224,PVQD,70,0.29615
1225,PVQD,70,0.59833
1226,PVQD,70,0.38722
1227,PVQD,70,0.26335
1228,PVQD,70,0.30427
1229,PVQD,70,0.27522
1230,PVQD,70,0.12644
1231,PVQD,70,0.31291
1232,PVQD,70,0.32617
1233,PVQD,70,0.31644
1234,PVQD,70,0.39311
1235,PVQD,70,0.38909
1236,PVQD,70,0.47792
1237,PVQD,70,0.37155
1238,PVQD,70,0.3379
1239,PVQD,70,0.2575
1240,PVQD,70,0.21488
1241,PVQD,70,0.38881
1242,PVQD,70,0.40915
1243,PVQD,70,0.29867
1244,PVQD,70,0.25625
1245,PVQD,70,0.32391
1246,PVQD,70,0.26066
1247,PVQD,70,0.28318
1248,PVQD,70,0.38877
1249,PVQD,70,0.25924
1250,PVQD,70,0.31303
1251,PVQD,70,0.18509
1252,PVQD,70,0.13121
1253,PVQD,70,0.20604
1254,PVQD,70,0.2066
1255,PVQD,70,0.22312
1256,PVQD,70,0.34207
1257,PVQD,70,0.23085
1258,PVQD,70,0.22413
1259,PVQD,70,0.21072
1260,PVQD,70,0.24919
1261,PVQD,70,0.22529
1262,PVQD,70,0.41426
1263,PVQD,70,0.37486
1264,PVQD,70,0.13912
1265,PVQD,70,0.12877
1266,PVQD,70,0.25934
1267,PVQD,70,0.33708
1268,PVQD,70,0.37055
1269,PVQD,70,0.37657
1270,PVQD,70,0.19445
1271,PVQD,70,0.39194
1272,PVQD,70,0.32929
1273,PVQD,70,0.25269
1274,PVQD,70,0.33189
1275,PVQD,70,0.4736
1276,PVQD,70,0.30012
1277,PVQD,70,0.22932
1278,PVQD,70,0.21474
1279,PVQD,70,0.38319
1280,PVQD,70,0.33568
1281,PVQD,70,0.26976
1282,PVQD,70,0.26785
1283,PVQD,70,0.38167
1284,PVQD,70,0.41615
1285,PVQD,70,0.12681
1286,PVQD,70,0.19199
1287,PVQD,70,0.32146
1288,PVQD,70,0.36802
1289,PVQD,70,0.31824
1290,PVQD,70,0.39558
1291,PVQD,70,0.23549
1292,PVQD,70,0.41721
1293,PVQD,70,0.40208
1294,PVQD,70,0.35044
1295,PVQD,70,0.28413
1296,PVQD,70,0.35364
1297,PVQD,70,0.31008
1298,PVQD,70,0.29849
1299,PVQD,70,0.37823
1300,PVQD,70,0.31129
1301,PVQD,70,0.32735
1302,PVQD,70,0.35965
1303,PVQD,70,0.42675
1304,PVQD,70,0.37097
1305,PVQD,70,0.37305
1306,PVQD,70,0.21656
1307,PVQD,70,0.39179
1308,PVQD,70,0.1996
1309,PVQD,70,0.39024
1310,PVQD,70,0.37174
1311,PVQD,70,0.39868
1312,PVQD,70,0.32173
1313,PVQD,70,0.26768
1314,PVQD,70,0.2698
1315,PVQD,70,0.14312
1316,PVQD,70,0.35265
1317,PVQD,70,0.33973
1318,PVQD,70,0.25213
1319,PVQD,70,0.36125
1320,PVQD,70,0.37474
1321,PVQD,70,0.34565
1322,PVQD,70,0.60214
1323,PVQD,70,0.3084
1324,PVQD,70,0.24229
1325,PVQD,70,0.20049
1326,PVQD,70,0.37907
1327,PVQD,70,0.41105
1328,PVQD,70,0.28981
1329,PVQD,70,0.33636
1330,PVQD,70,0.34218
1331,PVQD,70,0.27454
1332,PVQD,70,0.2897
1333,PVQD,70,0.35726
1334,PVQD,70,0.29062
1335,PVQD,70,0.32792
1336,PVQD,70,0.17881
1337,PVQD,70,0.13192
1338,PVQD,70,0.22133
1339,PVQD,70,0.23251
1340,PVQD,70,0.22818
1341,PVQD,70,0.32851
1342,PVQD,70,0.23064
1343,PVQD,70,0.25686
1344,PVQD,70,0.19264
1345,PVQD,70,0.27898
1346,PVQD,70,0.26295
1347,PVQD,70,0.33628
1348,PVQD,70,0.38322
1349,PVQD,70,0.14159
1350,PVQD,70,0.14487
1351,PVQD,70,0.23455
1352,PVQD,70,0.30434
1353,PVQD,70,0.38739
1354,PVQD,70,0.36667
1355,PVQD,70,0.25384
1356,PVQD,70,0.38464
1357,PVQD,70,0.27297
1358,PVQD,70,0.22181
1359,PVQD,70,0.36507
1360,PVQD,70,0.36037
1361,PVQD,70,0.34309
1362,PVQD,70,0.25334
1363,PVQD,70,0.23286
1364,PVQD,70,0.39161
1365,PVQD,70,0.33913
1366,PVQD,70,0.29842
1367,PVQD,70,0.39691
1368,PVQD,70,0.58294
1369,PVQD,70,0.37229
1370,PVQD,70,0.14755
1371,PVQD,70,0.27192
1372,PVQD,70,0.29404
1373,PVQD,70,0.31795
1374,PVQD,70,0.31917
1375,PVQD,70,0.36858
1376,PVQD,70,0.25041
1377,PVQD,70,0.33658
1378,PVQD,70,0.36337
1379,PVQD,70,0.27382
1380,PVQD,70,0.25091
1381,PVQD,70,0.22292
1382,PVQD,70,0.32248
1383,PVQD,70,0.29962
1384,PVQD,70,0.24057
1385,PVQD,70,0.35021
1386,PVQD,70,0.24814
1387,PVQD,70,0.27066
1388,PVQD,70,0.25727
1389,PVQD,70,0.38056
1390,PVQD,70,0.30398
1391,PVQD,70,0.28049
1392,PVQD,70,0.33172
1393,PVQD,70,0.34899
1394,PVQD,70,0.26004
1395,PVQD,70,0.29756
1396,PVQD,70,0.32181
1397,PVQD,70,0.34481
1398,PVQD,70,0.36956
1399,PVQD,70,0.28278
1400,PVQD,70,0.26749
1401,PVQD,70,0.29717
1402,PVQD,70,0.40202
1403,PVQD,70,0.24199
1404,PVQD,70,0.27587
1405,PVQD,70,0.23977
1406,PVQD,70,0.24374
1407,PVQD,70,0.28594
1408,PVQD,70,0.33895
1409,PVQD,70,0.35453
1410,PVQD,70,0.27741
1411,PVQD,70,0.30599
1412,PVQD,70,0.23973
1413,PVQD,70,0.2651
1414,PVQD,70,0.37287
1415,PVQD,70,0.33896
1416,PVQD,70,0.34097
1417,PVQD,70,0.26751
1418,PVQD,70,0.32352
1419,PVQD,70,0.27564
1420,PVQD,70,0.34446
1421,PVQD,70,0.27778
1422,PVQD,70,0.36308
1423,PVQD,70,0.36736
1424,PVQD,70,0.35447
1425,PVQD,70,0.25882
1426,PVQD,70,0.35839
1427,PVQD,70,0.33723
1428,PVQD,70,0.39534
1429,PVQD,70,0.33189
1430,PVQD,70,0.43645
1431,PVQD,70,0.25394
1432,PVQD,70,0.30254
1433,PVQD,70,0.27324
1434,PVQD,70,0.28
1435,PVQD,70,0.37845
1436,PVQD,70,0.41831
1437,PVQD,70,0.26689
1438,PVQD,70,0.23317
1439,PVQD,70,0.36104
1440,PVQD,70,0.26317
1441,PVQD,70,0.39554
1442,PVQD,70,0.40234
1443,PVQD,70,0.32173
1444,PVQD,70,0.24592
1445,PVQD,70,0.33574
1446,PVQD,70,0.32062
1447,PVQD,70,0.35563
1448,PVQD,70,0.29414
1449,PVQD,70,0.24661
1450,PVQD,70,0.38886
1451,PVQD,70,0.24283
1452,PVQD,70,0.2757
1453,PVQD,70,0.32091
1454,PVQD,70,0.27873
1455,PVQD,70,0.48783
1456,PVQD,70,0.29305
1457,PVQD,70,0.24085
1458,PVQD,70,0.41323
1459,PVQD,70,0.25669
1460,PVQD,70,0.34639
1461,PVQD,70,0.24439
1462,PVQD,70,0.28499
1463,PVQD,70,0.3353
1464,PVQD,70,0.27635
1465,PVQD,70,0.26173
1466,PVQD,70,0.26785
1467,PVQD,70,0.37921
1468,PVQD,70,0.29887
1469,PVQD,70,0.36988
1470,PVQD,70,0.3267
1471,PVQD,70,0.35609
1472,PVQD,70,0.32672
1473,PVQD,70,0.27916
1474,PVQD,70,0.34134
1475,PVQD,70,0.26805
1476,PVQD,70,0.2836
1477,PVQD,70,0.41875
1478,PVQD,70,0.34504
1479,PVQD,70,0.32224
1480,PVQD,70,0.30213
1481,PVQD,70,0.24821
1482,PVQD,70,0.17946
1483,PVQD,70,0.26317
1484,PVQD,70,0.31124
1485,PVQD,70,0.24608
1486,PVQD,70,0.36914
1487,PVQD,70,0.34941
1488,PVQD,70,0.39413
1489,PVQD,70,0.32216
1490,PVQD,70,0.31419
1491,PVQD,70,0.2759
1492,PVQD,70,0.24549
1493,PVQD,70,0.36596
1494,PVQD,70,0.35148
1495,PVQD,70,0.28447
1496,PVQD,70,0.27347
1497,PVQD,70,0.29954
1498,PVQD,70,0.28731
1499,PVQD,70,0.3594
1500,PVQD,70,0.39363
1501,PVQD,70,0.2912
1502,PVQD,70,0.28064
1503,PVQD,70,0.27342
1504,PVQD,70,0.21585
1505,PVQD,70,0.25763
1506,PVQD,70,0.26452
1507,PVQD,70,0.27145
1508,PVQD,70,0.29116
1509,PVQD,70,0.283
1510,PVQD,70,0.28977
1511,PVQD,70,0.25908
1512,PVQD,70,0.30779
1513,PVQD,70,0.26323
1514,PVQD,70,0.37332
1515,PVQD,70,0.3363
1516,PVQD,70,0.17901
1517,PVQD,70,0.17735
1518,PVQD,70,0.2747
1519,PVQD,70,0.27911
1520,PVQD,70,0.34735
1521,PVQD,70,0.2986
1522,PVQD,70,0.27596
1523,PVQD,70,0.32659
1524,PVQD,70,0.3186
1525,PVQD,70,0.26003
1526,PVQD,70,0.4637
1527,PVQD,70,0.42535
1528,PVQD,70,0.29712
1529,PVQD,70,0.24912
1530,PVQD,70,0.26175
1531,PVQD,70,0.35397
1532,PVQD,70,0.32452
1533,PVQD,70,0.28958
1534,PVQD,70,0.37135
1535,PVQD,70,0.29399
1536,PVQD,70,0.33535
1537,PVQD,70,0.15844
1538,PVQD,70,0.26709
1539,PVQD,70,0.28438
1540,PVQD,70,0.32587
1541,PVQD,70,0.27502
1542,PVQD,70,0.41188
1543,PVQD,70,0.28912
1544,PVQD,70,0.38224
1545,PVQD,70,0.34273
1546,PVQD,70,0.33304
1547,PVQD,70,0.20426
1548,PVQD,70,0.23333
1549,PVQD,70,0.31112
1550,PVQD,70,0.34119
1551,PVQD,70,0.28683
1552,PVQD,70,0.19498
1553,PVQD,70,0.20808
1554,PVQD,70,0.28644
1555,PVQD,70,0.19849
1556,PVQD,70,0.34514
1557,PVQD,70,0.17718
1558,PVQD,70,0.25859
1559,PVQD,70,0.32354
1560,PVQD,70,0.29904
1561,PVQD,70,0.21567
1562,PVQD,70,0.20174
1563,PVQD,70,0.34098
1564,PVQD,70,0.16651
1565,PVQD,70,0.23266
1566,PVQD,70,0.2443
1567,PVQD,70,0.25373
1568,PVQD,70,0.29003
1569,PVQD,70,0.27653
1570,PVQD,70,0.26433
1571,PVQD,70,0.33242
1572,PVQD,70,0.31519
1573,PVQD,70,0.17911
1574,PVQD,70,0.22094
1575,PVQD,70,0.282
1576,PVQD,70,0.34159
1577,PVQD,70,0.27333
1578,PVQD,70,0.33199
1579,PVQD,70,0.29583
1580,PVQD,70,0.22033
1581,PVQD,70,0.227
1582,PVQD,70,0.28027
1583,PVQD,70,0.22152
1584,PVQD,70,0.23951
1585,PVQD,70,0.22386
1586,PVQD,70,0.16954
1587,PVQD,70,0.24211
1588,PVQD,70,0.21589
1589,PVQD,70,0.19785
1590,PVQD,70,0.21532
1591,PVQD,70,0.2066
1592,PVQD,70,0.22428
1593,PVQD,70,0.21459
1594,PVQD,70,0.19116
1595,PVQD,70,0.24538
1596,PVQD,70,0.27535
1597,PVQD,70,0.36227
1598,PVQD,70,0.20064
1599,PVQD,70,0.17834
1600,PVQD,70,0.21509
1601,PVQD,70,0.34939
1602,PVQD,70,0.20051
1603,PVQD,70,0.35487
1604,PVQD,70,0.23622
1605,PVQD,70,0.25036
1606,PVQD,70,0.19633
1607,PVQD,70,0.22951
1608,PVQD,70,0.322
1609,PVQD,70,0.26158
1610,PVQD,70,0.37839
1611,PVQD,70,0.17643
1612,PVQD,70,0.23386
1613,PVQD,70,0.28785
1614,PVQD,70,0.31082
1615,PVQD,70,0.18997
1616,PVQD,70,0.35757
1617,PVQD,70,0.34407
1618,PVQD,70,0.40406
1619,PVQD,70,0.17554
1620,PVQD,70,0.20976
1621,PVQD,70,0.27219
1622,PVQD,70,0.28857
1623,PVQD,70,0.28561
1624,PVQD,70,0.25378
1625,PVQD,70,0.197
1626,PVQD,70,0.29184
1627,PVQD,70,0.358
1628,PVQD,70,0.27983
1629,PVQD,70,0.3059
1630,PVQD,70,0.28085
1631,PVQD,70,0.34435
1632,PVQD,70,0.27937
1633,PVQD,70,0.29268
1634,PVQD,70,0.28753
1635,PVQD,70,0.296
1636,PVQD,70,0.39382
1637,PVQD,70,0.27814
1638,PVQD,70,0.3714
1639,PVQD,70,0.41967
1640,PVQD,70,0.32721
1641,PVQD,70,0.3554
1642,PVQD,70,0.3773
1643,PVQD,70,0.36953
1644,PVQD,70,0.33828
1645,PVQD,70,0.3145
1646,PVQD,70,0.27302
1647,PVQD,70,0.36644
1648,PVQD,70,0.33011
1649,PVQD,70,0.32092
1650,PVQD,70,0.34056
1651,PVQD,70,0.28494
1652,PVQD,70,0.26032
1653,PVQD,70,0.44735
1654,PVQD,70,0.37856
1655,PVQD,70,0.36841
1656,PVQD,70,0.35054
1657,PVQD,70,0.33096
1658,PVQD,70,0.22031
1659,PVQD,70,0.2793
1660,PVQD,70,0.50053
1661,PVQD,70,0.3898
1662,PVQD,70,0.50067
1663,PVQD,70,0.32043
1664,PVQD,70,0.44112
1665,PVQD,70,0.37273
1666,PVQD,70,0.44758
1667,PVQD,70,0.33235
1668,PVQD,70,0.40201
1669,PVQD,70,0.43109
1670,PVQD,70,0.39127
1671,PVQD,70,0.3147
1672,PVQD,70,0.39689
1673,PVQD,70,0.46766
1674,PVQD,70,0.38405
1675,PVQD,70,0.46818
1676,PVQD,70,0.35277
1677,PVQD,70,0.29395
1678,PVQD,70,0.27884
1679,PVQD,70,0.31073
1680,PVQD,70,0.31218
1681,PVQD,70,0.39666
1682,PVQD,70,0.38025
1683,PVQD,70,0.36542
1684,PVQD,70,0.2313
1685,PVQD,70,0.40282
1686,PVQD,70,0.34597
1687,PVQD,70,0.33231
1688,PVQD,70,0.36664
1689,PVQD,70,0.36795
1690,PVQD,70,0.27735
1691,PVQD,70,0.37388
1692,PVQD,70,0.3084
1693,PVQD,70,0.3987
1694,PVQD,70,0.34041
1695,PVQD,70,0.22363
1696,PVQD,70,0.35577
1697,PVQD,70,0.24955
1698,PVQD,70,0.33942
1699,PVQD,70,0.30785
1700,PVQD,70,0.31372
1701,PVQD,70,0.34307
1702,PVQD,70,0.45654
1703,PVQD,70,0.29757
1704,PVQD,70,0.39658
1705,PVQD,70,0.37554
1706,PVQD,70,0.3467
1707,PVQD,70,0.30691
1708,PVQD,70,0.36489
1709,PVQD,70,0.30327
1710,PVQD,70,0.29391
1711,PVQD,70,0.33893
1712,PVQD,70,0.31216
1713,PVQD,70,0.35329
1714,PVQD,70,0.34014
1715,PVQD,70,0.33883
1716,PVQD,70,0.25215
1717,PVQD,70,0.39052
1718,PVQD,70,0.23559
1719,PVQD,70,0.37507
1720,PVQD,70,0.31767
1721,PVQD,70,0.33157
1722,PVQD,70,0.29082
1723,PVQD,70,0.3415
1724,PVQD,70,0.29416
1725,PVQD,70,0.20987
1726,PVQD,70,0.3436
1727,PVQD,70,0.25718
1728,PVQD,70,0.33424
1729,PVQD,70,0.34341
1730,PVQD,70,0.34326
1731,PVQD,70,0.34247
1732,PVQD,70,0.4085
1733,PVQD,70,0.297
1734,PVQD,70,0.30438
1735,PVQD,70,0.29349
1736,PVQD,70,0.3469
1737,PVQD,70,0.31344
1738,PVQD,70,0.26153
1739,PVQD,70,0.26974
1740,PVQD,70,0.29357
1741,PVQD,70,0.29297
1742,PVQD,70,0.3194
1743,PVQD,70,0.26699
1744,PVQD,70,0.33052
1745,PVQD,70,0.28007
1746,PVQD,70,0.23569
1747,PVQD,70,0.20291
1748,PVQD,70,0.31911
1749,PVQD,70,0.31638
1750,PVQD,70,0.29485
1751,PVQD,70,0.3445
1752,PVQD,70,0.28503
1753,PVQD,70,0.3408
1754,PVQD,70,0.30807
1755,PVQD,70,0.35305
1756,PVQD,70,0.32976
1757,PVQD,70,0.34365
1758,PVQD,70,0.29752
1759,PVQD,70,0.20957
1760,PVQD,70,0.20573
1761,PVQD,70,0.26776
1762,PVQD,70,0.29897
1763,PVQD,70,0.33074
1764,PVQD,70,0.24191
1765,PVQD,70,0.29118
1766,PVQD,70,0.3365
1767,PVQD,70,0.30705
1768,PVQD,70,0.25564
1769,PVQD,70,0.34998
1770,PVQD,70,0.33883
1771,PVQD,70,0.33259
1772,PVQD,70,0.33917
1773,PVQD,70,0.29063
1774,PVQD,70,0.343
1775,PVQD,70,0.25261
1776,PVQD,70,0.31454
1777,PVQD,70,0.32832
1778,PVQD,70,0.37869
1779,PVQD,70,0.3026
1780,PVQD,70,0.2008
1781,PVQD,70,0.33961
1782,PVQD,70,0.32274
1783,PVQD,70,0.31756
1784,PVQD,70,0.33191
1785,PVQD,70,0.25136
1786,PVQD,70,0.30594
1787,PVQD,70,0.29663
1788,PVQD,70,0.28578
1789,PVQD,70,0.3079
1790,PVQD,70,0.28527
1791,PVQD,70,0.35623
1792,PVQD,70,0.33217
1793,PVQD,70,0.36001
1794,PVQD,70,0.39512
1795,PVQD,70,0.26484
1796,PVQD,70,0.2894
1797,PVQD,70,0.22844
1798,PVQD,70,0.30006
1799,PVQD,70,0.384
1800,PVQD,70,0.35264
1801,PVQD,70,0.34473
1802,PVQD,70,0.33083
1803,PVQD,70,0.27922
1804,PVQD,70,0.20451
1805,PVQD,70,0.28983
1806,PVQD,70,0.26417
1807,PVQD,70,0.30877
1808,PVQD,70,0.36309
1809,PVQD,70,0.35517
1810,PVQD,70,0.37681
1811,PVQD,70,0.37661
1812,PVQD,70,0.32401
1813,PVQD,70,0.27512
1814,PVQD,70,0.25553
1815,PVQD,70,0.33761
1816,PVQD,70,0.31796
1817,PVQD,70,0.22606
1818,PVQD,70,0.28507
1819,PVQD,70,0.28974
1820,PVQD,70,0.3213
1821,PVQD,70,0.2981
1822,PVQD,70,0.40669
1823,PVQD,70,0.34534
1824,PVQD,70,0.30787
1825,PVQD,70,0.23446
1826,PVQD,70,0.22175
1827,PVQD,70,0.24751
1828,PVQD,70,0.2707
1829,PVQD,70,0.28807
1830,PVQD,70,0.37319
1831,PVQD,70,0.26328
1832,PVQD,70,0.35853
1833,PVQD,70,0.27474
1834,PVQD,70,0.31783
1835,PVQD,70,0.30528
1836,PVQD,70,0.32936
1837,PVQD,70,0.35793
1838,PVQD,70,0.19708
1839,PVQD,70,0.19637
1840,PVQD,70,0.30001
1841,PVQD,70,0.2928
1842,PVQD,70,0.35652
1843,PVQD,70,0.36883
1844,PVQD,70,0.26289
1845,PVQD,70,0.35454
1846,PVQD,70,0.26863
1847,PVQD,70,0.25858
1848,PVQD,70,0.3261
1849,PVQD,70,0.3758
1850,PVQD,70,0.33825
1851,PVQD,70,0.29772
1852,PVQD,70,0.27222
1853,PVQD,70,0.35596
1854,PVQD,70,0.28933
1855,PVQD,70,0.29681
1856,PVQD,70,0.30707
1857,PVQD,70,0.32424
1858,PVQD,70,0.40327
1859,PVQD,70,0.19974
1860,PVQD,70,0.27861
1861,PVQD,70,0.27614
1862,PVQD,70,0.34889
1863,PVQD,70,0.26184
1864,PVQD,70,0.3835
1865,PVQD,70,0.27809
1866,PVQD,70,0.33232
1867,PVQD,70,0.35047
1868,PVQD,70,0.30281
1869,PVQD,70,0.27954
1870,PVQD,70,0.26122
1871,PVQD,70,0.28529
1872,PVQD,70,0.30066
1873,PVQD,70,0.31238
1874,PVQD,70,0.32846
1875,PVQD,70,0.2829
1876,PVQD,70,0.49442
1877,PVQD,70,0.31241
1878,PVQD,70,0.28004
1879,PVQD,70,0.4101
1880,PVQD,70,0.34492
1881,PVQD,70,0.54303
1882,PVQD,70,0.26945
1883,PVQD,70,0.35383
1884,PVQD,70,0.33989
1885,PVQD,70,0.35899
1886,PVQD,70,0.28578
1887,PVQD,70,0.31044
1888,PVQD,70,0.35229
1889,PVQD,70,0.35734
1890,PVQD,70,0.58515
1891,PVQD,70,0.36562
1892,PVQD,70,0.33263
1893,PVQD,70,0.32522
1894,PVQD,70,0.35006
1895,PVQD,70,0.23276
1896,PVQD,70,0.42419
1897,PVQD,70,0.43924
1898,PVQD,70,0.36587
1899,PVQD,70,0.34085
1900,PVQD,70,0.34143
1901,PVQD,70,0.38381
1902,PVQD,70,0.40701
1903,PVQD,70,0.30697
1904,PVQD,70,0.27125
1905,PVQD,70,0.35252
1906,PVQD,70,0.34756
1907,PVQD,70,0.30248
1908,PVQD,70,0.35717
1909,PVQD,70,0.35255
1910,PVQD,70,0.36519
1911,PVQD,70,0.32047
1912,PVQD,70,0.3551
1913,PVQD,70,0.3556
1914,PVQD,70,0.27332
1915,PVQD,70,0.36019
1916,PVQD,70,0.2708
1917,PVQD,70,0.26099
1918,PVQD,70,0.32756
1919,PVQD,70,0.57817
1920,PVQD,70,0.28999
1921,PVQD,70,0.3572
1922,PVQD,70,0.33067
1923,PVQD,70,0.28227
1924,PVQD,70,0.34015
1925,PVQD,70,0.32941
1926,PVQD,70,0.38985
1927,PVQD,70,0.33759
